datetime,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,hour,day_of_week,month,day_of_year
2024-01-12 14:00:00,17.6,23.3,10.4,29.8,395.4,19.4,70.1,3.4,14,4,1,12
2024-01-12 15:00:00,15.4,16.3,10.0,52.0,331.5,19.9,79.4,4.3,15,4,1,12
2024-01-12 16:00:00,17.9,23.7,14.2,38.4,321.5,21.6,78.5,4.3,16,4,1,12
2024-01-12 17:00:00,21.0,18.5,7.7,25.4,239.1,21.4,85.5,4.6,17,4,1,12
2024-01-12 18:00:00,50.0,28.5,17.5,47.6,600.4,18.9,76.0,4.0,18,4,1,12
2024-01-12 19:00:00,21.4,44.3,17.3,27.9,925.7,18.8,76.1,3.8,19,4,1,12
2024-01-12 20:00:00,58.9,58.3,21.6,73.7,929.9,23.0,77.5,4.0,20,4,1,12
2024-01-12 21:00:00,9.6,25.7,9.8,47.8,407.9,19.8,70.5,4.1,21,4,1,12
2024-01-12 22:00:00,16.5,27.3,22.7,35.1,333.8,20.6,80.4,4.6,22,4,1,12
2024-01-12 23:00:00,20.6,17.7,24.3,41.0,431.3,22.0,77.8,3.4,23,4,1,12
2024-01-13 00:00:00,19.1,13.1,6.5,56.0,299.6,20.3,71.3,4.7,0,5,1,13
2024-01-13 01:00:00,14.6,33.0,16.0,42.0,334.6,20.1,77.9,3.7,1,5,1,13
2024-01-13 02:00:00,16.5,39.1,17.8,91.1,292.9,19.8,79.9,4.5,2,5,1,13
2024-01-13 03:00:00,15.2,33.5,16.0,61.4,480.6,19.4,69.4,3.7,3,5,1,13
2024-01-13 04:00:00,14.7,19.1,10.5,47.4,462.5,20.7,81.4,4.4,4,5,1,13
2024-01-13 05:00:00,,,,,,,,,5,5,1,13
2024-01-13 06:00:00,19.6,15.3,10.2,36.8,615.2,19.7,60.7,4.1,6,5,1,13
2024-01-13 07:00:00,21.4,19.1,17.1,47.2,621.3,21.5,80.9,4.2,7,5,1,13
2024-01-13 08:00:00,34.6,30.7,13.0,28.1,610.9,21.3,82.8,4.4,8,5,1,13
2024-01-13 09:00:00,28.9,51.3,19.0,65.4,591.6,23.3,70.5,4.4,9,5,1,13
2024-01-13 10:00:00,,,,,,,,,10,5,1,13
2024-01-13 11:00:00,21.3,23.1,12.3,30.2,279.9,21.2,82.7,4.7,11,5,1,13
2024-01-13 12:00:00,13.7,31.9,8.5,31.1,360.0,20.5,73.0,3.4,12,5,1,13
2024-01-13 13:00:00,14.9,18.7,14.2,52.5,360.9,19.5,82.8,3.4,13,5,1,13
2024-01-13 14:00:00,22.0,38.9,10.4,28.3,436.8,21.4,67.1,4.9,14,5,1,13
2024-01-13 15:00:00,21.1,38.4,14.6,19.0,299.5,21.1,83.1,4.7,15,5,1,13
2024-01-13 16:00:00,17.5,20.3,19.3,60.3,373.8,19.7,81.4,4.2,16,5,1,13
2024-01-13 17:00:00,18.2,17.8,23.0,32.7,375.8,18.7,78.8,3.0,17,5,1,13
2024-01-13 18:00:00,46.5,46.8,9.8,25.4,684.6,20.3,66.1,4.7,18,5,1,13
2024-01-13 19:00:00,26.5,34.2,17.7,28.8,662.0,22.7,74.3,4.5,19,5,1,13
2024-01-13 20:00:00,37.3,26.9,21.4,77.5,432.3,20.6,81.1,4.9,20,5,1,13
2024-01-13 21:00:00,16.6,31.0,15.5,30.0,185.7,20.5,67.6,3.0,21,5,1,13
2024-01-13 22:00:00,16.5,30.4,7.4,37.1,275.9,21.3,73.5,3.1,22,5,1,13
2024-01-13 23:00:00,24.5,22.1,9.4,32.6,312.1,21.4,78.1,4.0,23,5,1,13
2024-01-14 00:00:00,23.0,14.7,14.1,23.7,257.9,21.0,70.5,4.7,0,6,1,14
2024-01-14 01:00:00,22.9,14.9,13.9,28.8,361.2,20.4,82.8,5.0,1,6,1,14
2024-01-14 02:00:00,26.5,22.2,15.4,23.1,509.3,19.4,81.8,3.6,2,6,1,14
2024-01-14 03:00:00,18.1,18.5,15.7,56.9,456.6,22.5,77.5,3.1,3,6,1,14
2024-01-14 04:00:00,,,,,,,,,4,6,1,14
2024-01-14 05:00:00,16.3,29.2,14.4,104.7,493.6,23.6,73.6,4.8,5,6,1,14
2024-01-14 06:00:00,,,,,,,,,6,6,1,14
2024-01-14 07:00:00,25.9,48.8,25.5,27.5,480.4,20.6,73.3,4.7,7,6,1,14
2024-01-14 08:00:00,27.7,24.0,9.2,71.6,662.5,22.0,75.3,3.9,8,6,1,14
2024-01-14 09:00:00,,,,,,,,,9,6,1,14
2024-01-14 10:00:00,,,,,,,,,10,6,1,14
2024-01-14 11:00:00,33.6,24.6,9.2,24.8,642.1,20.7,82.4,3.9,11,6,1,14
2024-01-14 12:00:00,13.3,34.1,12.4,78.0,377.9,21.3,71.3,4.0,12,6,1,14
2024-01-14 13:00:00,12.5,24.4,17.0,37.7,623.4,19.1,83.0,4.9,13,6,1,14
2024-01-14 14:00:00,,,,,,,,,14,6,1,14
2024-01-14 15:00:00,22.7,25.3,13.3,61.3,303.9,16.8,85.6,4.6,15,6,1,14
2024-01-14 16:00:00,21.6,29.6,17.8,38.4,415.2,19.6,84.2,3.1,16,6,1,14
2024-01-14 17:00:00,,,,,,,,,17,6,1,14
2024-01-14 18:00:00,,,,,,,,,18,6,1,14
2024-01-14 19:00:00,24.7,50.9,21.8,28.4,617.1,20.2,74.9,3.2,19,6,1,14
2024-01-14 20:00:00,33.0,62.9,19.5,11.6,1388.2,20.6,74.8,3.6,20,6,1,14
2024-01-14 21:00:00,14.6,26.8,11.7,27.3,395.5,21.5,78.2,4.5,21,6,1,14
2024-01-14 22:00:00,24.0,21.0,9.4,31.4,440.3,21.6,71.2,3.4,22,6,1,14
2024-01-14 23:00:00,,,,,,,,,23,6,1,14
2024-01-15 00:00:00,14.3,11.4,16.0,48.6,396.5,21.9,74.6,3.6,0,0,1,15
2024-01-15 01:00:00,16.6,14.3,14.4,28.3,367.2,21.1,76.8,4.7,1,0,1,15
2024-01-15 02:00:00,,,,,,,,,2,0,1,15
2024-01-15 03:00:00,15.4,22.0,14.8,23.6,510.6,22.4,78.5,4.6,3,0,1,15
2024-01-15 04:00:00,14.3,26.3,17.5,55.5,416.5,21.9,77.3,3.6,4,0,1,15
2024-01-15 05:00:00,,,,,,,,,5,0,1,15
2024-01-15 06:00:00,19.7,26.0,7.5,15.1,222.7,20.2,72.2,3.1,6,0,1,15
2024-01-15 07:00:00,23.6,25.8,15.3,63.3,330.6,16.9,73.2,4.2,7,0,1,15
2024-01-15 08:00:00,23.8,39.0,19.0,27.4,566.6,16.9,87.1,4.4,8,0,1,15
2024-01-15 09:00:00,29.4,44.3,20.4,77.9,718.7,19.5,60.6,3.8,9,0,1,15
2024-01-15 10:00:00,,,,,,,,,10,0,1,15
2024-01-15 11:00:00,12.0,40.1,18.9,52.9,282.2,19.7,79.4,3.6,11,0,1,15
2024-01-15 12:00:00,,,,,,,,,12,0,1,15
2024-01-15 13:00:00,17.1,23.8,14.6,40.4,487.6,22.1,81.0,4.5,13,0,1,15
2024-01-15 14:00:00,20.1,13.9,14.1,40.5,288.6,19.1,80.1,4.4,14,0,1,15
2024-01-15 15:00:00,28.5,18.7,18.5,64.4,229.6,21.5,69.3,3.1,15,0,1,15
2024-01-15 16:00:00,23.6,20.7,7.1,40.3,317.8,19.1,71.7,4.9,16,0,1,15
2024-01-15 17:00:00,17.4,30.1,13.8,28.8,316.2,19.5,74.1,3.5,17,0,1,15
2024-01-15 18:00:00,32.7,32.9,34.8,48.8,985.8,21.4,65.9,4.8,18,0,1,15
2024-01-15 19:00:00,24.4,50.1,19.7,16.6,860.1,19.8,76.5,4.0,19,0,1,15
2024-01-15 20:00:00,,,,,,,,,20,0,1,15
2024-01-15 21:00:00,16.8,20.8,12.8,65.9,560.6,21.1,82.4,3.9,21,0,1,15
2024-01-15 22:00:00,20.1,23.6,13.4,62.3,382.6,17.6,76.9,4.8,22,0,1,15
2024-01-15 23:00:00,,,,,,,,,23,0,1,15
2024-01-16 00:00:00,,,,,,,,,0,1,1,16
2024-01-16 01:00:00,29.5,13.4,11.8,36.8,341.8,18.3,76.4,3.6,1,1,1,16
2024-01-16 02:00:00,18.0,20.7,9.3,23.5,439.0,19.1,80.7,4.8,2,1,1,16
2024-01-16 03:00:00,21.0,19.4,13.5,77.2,327.4,22.2,76.6,3.3,3,1,1,16
2024-01-16 04:00:00,22.9,19.1,19.2,31.6,488.9,17.3,81.2,4.4,4,1,1,16
2024-01-16 05:00:00,16.5,25.3,14.1,43.9,380.0,21.8,75.5,3.8,5,1,1,16
2024-01-16 06:00:00,19.9,27.2,16.6,42.5,493.3,21.2,83.2,4.3,6,1,1,16
2024-01-16 07:00:00,28.0,35.9,15.4,22.4,876.5,20.7,77.7,3.3,7,1,1,16
2024-01-16 08:00:00,28.8,45.2,35.3,19.1,653.7,21.0,73.8,3.8,8,1,1,16
2024-01-16 09:00:00,22.2,39.8,25.5,38.4,539.4,20.0,75.1,3.2,9,1,1,16
2024-01-16 10:00:00,18.8,20.5,20.2,32.0,361.4,21.9,80.4,4.9,10,1,1,16
2024-01-16 11:00:00,21.6,19.5,15.9,37.0,152.3,19.7,70.4,3.4,11,1,1,16
2024-01-16 12:00:00,28.8,24.5,18.6,58.7,298.6,17.3,76.1,5.0,12,1,1,16
2024-01-16 13:00:00,24.8,26.5,10.3,42.0,489.2,20.4,82.1,3.8,13,1,1,16
2024-01-16 14:00:00,35.5,34.0,11.8,52.0,494.7,22.1,79.4,3.1,14,1,1,16
2024-01-16 15:00:00,14.8,31.9,22.4,45.8,296.7,21.5,71.0,3.0,15,1,1,16
2024-01-16 16:00:00,24.2,19.0,24.1,33.8,388.6,24.2,78.3,4.2,16,1,1,16
2024-01-16 17:00:00,19.7,21.7,9.3,25.7,349.4,20.0,70.1,4.2,17,1,1,16
2024-01-16 18:00:00,64.7,49.2,27.4,42.6,818.7,20.2,77.7,4.0,18,1,1,16
2024-01-16 19:00:00,26.3,55.4,21.6,39.7,1291.3,20.1,83.7,3.1,19,1,1,16
2024-01-16 20:00:00,26.1,53.3,19.7,55.3,823.4,19.0,77.1,3.7,20,1,1,16
2024-01-16 21:00:00,15.6,21.9,15.4,36.1,302.5,19.6,71.1,3.7,21,1,1,16
2024-01-16 22:00:00,9.8,15.3,20.8,34.1,361.2,18.5,75.8,4.4,22,1,1,16
2024-01-16 23:00:00,15.9,16.6,16.4,35.0,563.2,16.0,77.8,3.8,23,1,1,16
2024-01-17 00:00:00,15.1,24.7,12.7,26.4,243.2,19.4,82.5,4.1,0,2,1,17
2024-01-17 01:00:00,19.8,25.2,17.0,68.0,308.6,20.6,82.4,3.6,1,2,1,17
2024-01-17 02:00:00,21.0,16.4,12.5,60.2,459.2,21.8,71.6,4.5,2,2,1,17
2024-01-17 03:00:00,33.3,23.1,16.4,23.5,547.2,19.4,75.4,3.1,3,2,1,17
2024-01-17 04:00:00,25.2,27.5,23.2,52.6,445.5,19.5,79.0,5.0,4,2,1,17
2024-01-17 05:00:00,16.0,16.1,6.9,18.2,309.4,22.6,74.0,4.3,5,2,1,17
2024-01-17 06:00:00,,,,,,,,,6,2,1,17
2024-01-17 07:00:00,33.0,30.5,12.5,28.9,630.4,20.3,70.3,4.4,7,2,1,17
2024-01-17 08:00:00,19.1,49.8,32.8,44.1,618.5,22.5,78.3,4.6,8,2,1,17
2024-01-17 09:00:00,49.3,29.1,17.1,17.6,540.7,19.2,82.1,4.6,9,2,1,17
2024-01-17 10:00:00,27.0,16.7,9.3,23.6,377.1,17.5,77.3,3.5,10,2,1,17
2024-01-17 11:00:00,16.5,19.8,18.1,46.0,282.7,24.0,77.9,4.9,11,2,1,17
2024-01-17 12:00:00,,,,,,,,,12,2,1,17
2024-01-17 13:00:00,28.5,20.3,10.0,27.3,389.0,22.2,74.8,3.8,13,2,1,17
2024-01-17 14:00:00,18.3,21.3,9.2,66.7,437.5,20.4,80.1,3.2,14,2,1,17
2024-01-17 15:00:00,27.5,25.2,13.3,92.4,347.6,21.9,76.9,3.8,15,2,1,17
2024-01-17 16:00:00,,,,,,,,,16,2,1,17
2024-01-17 17:00:00,15.8,22.3,9.8,24.6,251.4,19.7,81.5,4.3,17,2,1,17
2024-01-17 18:00:00,34.2,24.5,26.7,77.2,395.7,22.5,84.0,3.1,18,2,1,17
2024-01-17 19:00:00,34.6,46.1,18.3,20.4,662.0,17.8,82.8,4.2,19,2,1,17
2024-01-17 20:00:00,29.8,39.9,29.7,33.8,1237.1,19.9,81.5,3.5,20,2,1,17
2024-01-17 21:00:00,22.9,36.9,24.0,39.0,533.3,21.2,79.6,3.4,21,2,1,17
2024-01-17 22:00:00,13.8,17.2,13.5,82.4,291.2,19.0,78.8,3.7,22,2,1,17
2024-01-17 23:00:00,18.2,13.2,14.9,55.0,433.3,20.6,76.5,4.3,23,2,1,17
2024-01-18 00:00:00,20.0,27.9,29.4,31.5,307.7,21.4,73.9,4.2,0,3,1,18
2024-01-18 01:00:00,22.5,25.7,9.6,26.0,423.2,21.2,66.9,4.4,1,3,1,18
2024-01-18 02:00:00,23.9,17.1,22.0,56.6,433.3,19.8,69.4,4.8,2,3,1,18
2024-01-18 03:00:00,13.8,14.6,21.1,30.6,491.7,19.0,77.3,3.4,3,3,1,18
2024-01-18 04:00:00,12.2,36.8,19.5,41.4,232.8,21.4,70.9,3.8,4,3,1,18
2024-01-18 05:00:00,,,,,,,,,5,3,1,18
2024-01-18 06:00:00,21.3,11.0,16.0,47.6,364.1,21.2,86.0,4.2,6,3,1,18
2024-01-18 07:00:00,23.1,30.3,17.7,46.1,409.8,20.8,61.1,3.6,7,3,1,18
2024-01-18 08:00:00,46.1,57.3,31.9,23.1,400.4,21.3,72.4,4.1,8,3,1,18
2024-01-18 09:00:00,30.0,30.1,32.3,57.3,606.1,22.4,88.2,4.6,9,3,1,18
2024-01-18 10:00:00,27.5,20.0,21.3,47.4,282.9,21.2,81.4,4.1,10,3,1,18
2024-01-18 11:00:00,19.7,21.3,14.7,51.0,733.1,20.8,76.7,4.7,11,3,1,18
2024-01-18 12:00:00,35.8,16.6,11.3,32.6,317.4,19.6,74.6,4.2,12,3,1,18
2024-01-18 13:00:00,32.7,13.9,15.5,40.7,343.4,23.4,80.2,4.7,13,3,1,18
2024-01-18 14:00:00,17.9,31.8,20.1,38.9,407.2,18.4,82.1,4.9,14,3,1,18
2024-01-18 15:00:00,25.8,13.3,20.7,35.7,236.9,20.2,70.9,4.0,15,3,1,18
2024-01-18 16:00:00,23.4,25.0,12.5,40.6,433.8,19.6,84.7,4.6,16,3,1,18
2024-01-18 17:00:00,29.1,30.2,16.2,62.7,412.6,17.0,79.2,3.9,17,3,1,18
2024-01-18 18:00:00,,,,,,,,,18,3,1,18
2024-01-18 19:00:00,42.7,31.6,36.8,23.6,727.8,20.2,82.4,3.1,19,3,1,18
2024-01-18 20:00:00,47.8,60.0,19.8,56.3,762.3,20.7,78.8,4.9,20,3,1,18
2024-01-18 21:00:00,11.4,27.2,19.1,61.1,572.8,20.3,79.5,4.8,21,3,1,18
2024-01-18 22:00:00,13.5,19.3,9.7,35.7,788.5,22.1,79.8,4.8,22,3,1,18
2024-01-18 23:00:00,10.5,33.2,20.8,46.5,270.9,22.4,75.5,3.6,23,3,1,18
2024-01-19 00:00:00,18.1,33.9,16.5,46.0,253.2,18.5,80.7,3.6,0,4,1,19
2024-01-19 01:00:00,24.4,25.6,11.2,26.8,385.4,24.2,76.2,3.8,1,4,1,19
2024-01-19 02:00:00,,,,,,,,,2,4,1,19
2024-01-19 03:00:00,,,,,,,,,3,4,1,19
2024-01-19 04:00:00,32.0,25.7,19.2,30.9,386.6,21.0,77.3,3.6,4,4,1,19
2024-01-19 05:00:00,,,,,,,,,5,4,1,19
2024-01-19 06:00:00,11.8,31.3,8.1,63.6,341.2,21.8,76.6,4.0,6,4,1,19
2024-01-19 07:00:00,29.0,22.4,15.7,59.6,605.1,23.3,75.6,4.3,7,4,1,19
2024-01-19 08:00:00,,,,,,,,,8,4,1,19
2024-01-19 09:00:00,29.2,37.4,35.7,36.4,595.2,20.2,70.1,3.2,9,4,1,19
2024-01-19 10:00:00,,,,,,,,,10,4,1,19
2024-01-19 11:00:00,,,,,,,,,11,4,1,19
2024-01-19 12:00:00,13.3,13.9,26.3,36.8,651.8,22.1,83.7,4.9,12,4,1,19
2024-01-19 13:00:00,24.0,23.7,12.2,46.8,401.7,21.8,77.2,4.4,13,4,1,19
2024-01-19 14:00:00,21.9,23.2,13.8,19.0,389.4,20.0,75.1,4.5,14,4,1,19
2024-01-19 15:00:00,14.8,28.7,12.8,40.9,596.7,23.3,68.3,4.9,15,4,1,19
2024-01-19 16:00:00,16.8,24.1,11.7,21.7,298.8,22.8,85.3,3.8,16,4,1,19
2024-01-19 17:00:00,14.3,22.7,7.7,25.7,488.0,24.3,70.8,3.9,17,4,1,19
2024-01-19 18:00:00,34.7,60.4,26.4,50.6,573.8,19.1,79.9,3.7,18,4,1,19
2024-01-19 19:00:00,47.1,28.6,16.9,34.8,931.9,20.5,82.1,3.4,19,4,1,19
2024-01-19 20:00:00,26.3,49.9,26.2,49.9,854.6,20.3,88.3,4.5,20,4,1,19
2024-01-19 21:00:00,22.9,14.3,30.9,34.5,330.2,25.9,74.7,4.8,21,4,1,19
2024-01-19 22:00:00,,,,,,,,,22,4,1,19
2024-01-19 23:00:00,15.5,16.4,15.8,34.3,501.1,23.2,75.3,3.1,23,4,1,19
2024-01-20 00:00:00,19.4,30.3,20.6,17.2,214.9,22.8,74.7,3.6,0,5,1,20
2024-01-20 01:00:00,14.7,23.5,16.5,41.0,328.4,20.5,68.3,4.2,1,5,1,20
2024-01-20 02:00:00,16.9,23.9,16.6,15.7,451.7,20.8,85.9,3.7,2,5,1,20
2024-01-20 03:00:00,14.0,17.2,13.2,21.0,341.9,21.8,75.6,3.3,3,5,1,20
2024-01-20 04:00:00,36.1,21.9,13.8,26.3,390.5,23.2,76.9,4.1,4,5,1,20
2024-01-20 05:00:00,20.2,19.1,10.7,25.1,203.3,20.4,80.8,4.0,5,5,1,20
2024-01-20 06:00:00,16.2,26.9,20.2,30.2,290.2,19.7,84.6,4.4,6,5,1,20
2024-01-20 07:00:00,32.0,26.7,12.2,24.7,689.7,22.6,71.9,5.0,7,5,1,20
2024-01-20 08:00:00,29.0,53.6,31.6,21.4,449.0,18.4,79.5,4.3,8,5,1,20
2024-01-20 09:00:00,28.1,21.8,13.8,69.5,380.6,21.2,71.6,3.6,9,5,1,20
2024-01-20 10:00:00,,,,,,,,,10,5,1,20
2024-01-20 11:00:00,25.1,39.7,13.3,15.4,437.7,21.6,79.1,4.1,11,5,1,20
2024-01-20 12:00:00,17.1,21.1,9.7,32.5,270.5,19.6,75.3,4.3,12,5,1,20
2024-01-20 13:00:00,16.8,16.2,18.4,23.9,390.9,18.7,78.9,3.7,13,5,1,20
2024-01-20 14:00:00,18.4,25.6,20.8,26.3,273.2,23.1,78.9,3.9,14,5,1,20
2024-01-20 15:00:00,10.0,20.8,12.9,49.8,358.2,20.4,77.3,3.8,15,5,1,20
2024-01-20 16:00:00,12.7,18.7,19.3,31.3,395.3,18.9,76.7,4.9,16,5,1,20
2024-01-20 17:00:00,30.1,17.3,6.7,23.6,294.2,23.0,70.9,4.6,17,5,1,20
2024-01-20 18:00:00,59.0,99.1,17.0,44.8,843.4,22.3,72.2,3.2,18,5,1,20
2024-01-20 19:00:00,33.4,40.1,42.4,59.4,883.5,18.6,74.6,3.6,19,5,1,20
2024-01-20 20:00:00,42.8,24.2,25.0,46.5,730.5,25.7,72.6,3.1,20,5,1,20
2024-01-20 21:00:00,22.0,37.6,7.8,14.1,424.6,19.6,74.8,4.0,21,5,1,20
2024-01-20 22:00:00,50.4,28.8,11.7,24.0,242.5,22.3,77.3,3.6,22,5,1,20
2024-01-20 23:00:00,28.0,19.1,10.9,38.2,564.3,24.7,78.1,3.1,23,5,1,20
2024-01-21 00:00:00,19.6,18.5,14.4,33.8,366.1,22.5,80.7,4.5,0,6,1,21
2024-01-21 01:00:00,15.3,29.9,13.4,32.7,284.2,21.3,78.7,3.2,1,6,1,21
2024-01-21 02:00:00,12.6,22.7,16.2,25.2,393.1,17.9,78.5,3.5,2,6,1,21
2024-01-21 03:00:00,21.6,13.7,14.9,21.2,470.6,24.8,80.6,4.5,3,6,1,21
2024-01-21 04:00:00,16.2,41.7,24.6,83.2,438.8,22.5,73.3,4.0,4,6,1,21
2024-01-21 05:00:00,,,,,,,,,5,6,1,21
2024-01-21 06:00:00,,,,,,,,,6,6,1,21
2024-01-21 07:00:00,22.1,53.7,34.4,37.4,554.3,20.9,74.4,4.6,7,6,1,21
2024-01-21 08:00:00,50.6,27.1,20.0,38.0,656.0,20.2,69.1,4.1,8,6,1,21
2024-01-21 09:00:00,39.8,49.9,14.7,36.4,443.8,19.6,80.8,3.2,9,6,1,21
2024-01-21 10:00:00,20.3,20.1,23.3,23.8,515.0,21.1,72.9,3.9,10,6,1,21
2024-01-21 11:00:00,31.7,13.9,16.0,20.3,397.5,22.4,87.0,4.1,11,6,1,21
2024-01-21 12:00:00,20.8,21.5,16.0,43.5,537.5,19.8,78.7,4.2,12,6,1,21
2024-01-21 13:00:00,15.7,27.5,12.2,40.2,237.4,21.0,70.4,4.9,13,6,1,21
2024-01-21 14:00:00,32.1,21.2,12.3,54.3,247.1,27.5,81.2,3.4,14,6,1,21
2024-01-21 15:00:00,23.9,22.3,20.5,50.0,350.1,21.7,78.1,4.2,15,6,1,21
2024-01-21 16:00:00,14.9,34.4,21.5,27.0,584.4,22.7,79.4,4.5,16,6,1,21
2024-01-21 17:00:00,19.2,25.2,20.1,58.7,678.0,18.8,75.4,4.8,17,6,1,21
2024-01-21 18:00:00,28.2,34.1,36.3,50.6,518.9,18.0,73.2,4.1,18,6,1,21
2024-01-21 19:00:00,24.2,54.2,33.5,49.2,688.2,23.7,70.6,3.4,19,6,1,21
2024-01-21 20:00:00,48.3,46.6,28.8,91.7,709.6,23.1,71.5,4.6,20,6,1,21
2024-01-21 21:00:00,36.1,11.5,14.3,84.5,466.8,24.2,71.1,4.8,21,6,1,21
2024-01-21 22:00:00,13.4,27.8,23.3,49.1,490.7,20.6,76.1,3.2,22,6,1,21
2024-01-21 23:00:00,24.1,27.5,13.4,46.7,269.4,23.3,77.6,3.5,23,6,1,21
2024-01-22 00:00:00,17.0,25.0,17.7,57.1,385.0,15.7,70.4,4.7,0,0,1,22
2024-01-22 01:00:00,17.9,32.4,11.7,29.3,206.7,21.9,82.6,4.0,1,0,1,22
2024-01-22 02:00:00,,,,,,,,,2,0,1,22
2024-01-22 03:00:00,16.0,27.5,14.3,48.5,341.1,19.4,90.3,4.3,3,0,1,22
2024-01-22 04:00:00,21.0,15.5,11.7,26.3,263.0,22.9,76.1,3.9,4,0,1,22
2024-01-22 05:00:00,16.1,28.1,20.5,47.0,417.2,20.4,89.3,4.9,5,0,1,22
2024-01-22 06:00:00,22.4,44.6,9.7,39.5,337.9,20.6,81.9,3.4,6,0,1,22
2024-01-22 07:00:00,30.6,27.6,24.1,26.3,826.9,20.3,68.3,3.7,7,0,1,22
2024-01-22 08:00:00,28.9,29.6,24.4,37.5,433.3,24.0,72.2,3.3,8,0,1,22
2024-01-22 09:00:00,23.6,30.1,12.3,62.5,1103.4,19.9,79.7,3.1,9,0,1,22
2024-01-22 10:00:00,17.4,25.8,13.3,38.3,487.9,19.6,69.4,3.5,10,0,1,22
2024-01-22 11:00:00,26.0,18.0,17.0,38.4,555.6,19.1,73.6,4.6,11,0,1,22
2024-01-22 12:00:00,24.0,28.2,18.0,42.3,277.3,20.1,70.2,3.5,12,0,1,22
2024-01-22 13:00:00,15.4,32.0,14.4,44.5,645.7,21.2,88.8,4.4,13,0,1,22
2024-01-22 14:00:00,,,,,,,,,14,0,1,22
2024-01-22 15:00:00,25.9,14.6,14.9,42.6,354.5,19.3,76.4,4.0,15,0,1,22
2024-01-22 16:00:00,12.5,33.5,15.6,24.4,558.5,21.5,85.7,4.6,16,0,1,22
2024-01-22 17:00:00,24.4,32.9,16.9,26.9,439.6,22.0,84.4,4.2,17,0,1,22
2024-01-22 18:00:00,30.5,57.3,38.6,28.3,468.6,18.9,84.7,3.3,18,0,1,22
2024-01-22 19:00:00,,,,,,,,,19,0,1,22
2024-01-22 20:00:00,29.6,47.7,23.6,39.5,752.6,20.6,76.6,4.1,20,0,1,22
2024-01-22 21:00:00,,,,,,,,,21,0,1,22
2024-01-22 22:00:00,12.7,44.2,13.8,48.9,237.7,19.7,77.6,3.3,22,0,1,22
2024-01-22 23:00:00,21.0,18.7,25.6,43.1,430.2,20.5,74.1,3.2,23,0,1,22
2024-01-23 00:00:00,22.7,34.9,19.3,32.8,360.7,20.9,73.0,4.0,0,1,1,23
2024-01-23 01:00:00,16.0,24.6,10.6,24.4,397.1,24.6,84.0,3.4,1,1,1,23
2024-01-23 02:00:00,25.5,24.3,12.8,26.6,235.5,20.9,81.7,5.0,2,1,1,23
2024-01-23 03:00:00,12.8,15.9,18.0,20.5,334.2,23.5,73.9,3.0,3,1,1,23
2024-01-23 04:00:00,20.6,23.2,11.5,39.0,437.6,23.7,83.1,3.9,4,1,1,23
2024-01-23 05:00:00,14.6,18.7,12.2,26.1,665.2,18.2,79.9,3.3,5,1,1,23
2024-01-23 06:00:00,17.3,22.0,25.3,30.2,356.2,20.3,76.8,4.4,6,1,1,23
2024-01-23 07:00:00,32.0,27.2,19.1,35.0,876.3,23.7,86.3,4.3,7,1,1,23
2024-01-23 08:00:00,24.4,33.1,33.0,56.0,719.7,21.2,79.9,4.6,8,1,1,23
2024-01-23 09:00:00,28.1,33.5,36.7,53.4,609.6,20.6,87.2,4.1,9,1,1,23
2024-01-23 10:00:00,28.4,26.0,12.2,36.1,279.6,22.3,81.2,3.4,10,1,1,23
2024-01-23 11:00:00,17.7,15.5,11.6,61.1,283.2,23.0,81.6,3.1,11,1,1,23
2024-01-23 12:00:00,27.0,16.4,14.3,16.5,456.0,20.8,73.0,4.4,12,1,1,23
2024-01-23 13:00:00,15.0,28.1,10.8,78.1,323.5,20.3,75.6,3.9,13,1,1,23
2024-01-23 14:00:00,24.7,19.9,16.5,48.6,315.0,16.1,85.6,3.4,14,1,1,23
2024-01-23 15:00:00,32.4,34.8,14.7,38.4,358.9,20.9,84.1,3.5,15,1,1,23
2024-01-23 16:00:00,10.0,27.0,17.9,25.8,360.7,20.1,76.5,3.3,16,1,1,23
2024-01-23 17:00:00,16.6,30.3,25.7,30.9,496.4,18.8,71.6,3.6,17,1,1,23
2024-01-23 18:00:00,,,,,,,,,18,1,1,23
2024-01-23 19:00:00,35.6,41.4,33.7,47.5,867.3,20.0,83.7,4.2,19,1,1,23
2024-01-23 20:00:00,,,,,,,,,20,1,1,23
2024-01-23 21:00:00,17.5,32.8,18.4,27.5,229.3,20.3,72.6,4.0,21,1,1,23
2024-01-23 22:00:00,21.6,29.4,28.8,25.4,413.9,21.7,87.5,4.0,22,1,1,23
2024-01-23 23:00:00,20.1,23.9,5.5,39.8,170.2,21.2,75.8,3.4,23,1,1,23
2024-01-24 00:00:00,30.3,38.9,20.4,49.9,290.6,23.4,76.1,4.2,0,2,1,24
2024-01-24 01:00:00,23.1,24.1,15.2,36.7,436.8,19.8,75.2,4.2,1,2,1,24
2024-01-24 02:00:00,23.7,25.9,11.9,66.3,378.9,24.5,80.3,3.4,2,2,1,24
2024-01-24 03:00:00,,,,,,,,,3,2,1,24
2024-01-24 04:00:00,18.5,19.4,29.2,36.6,271.7,23.9,79.7,3.7,4,2,1,24
2024-01-24 05:00:00,,,,,,,,,5,2,1,24
2024-01-24 06:00:00,,,,,,,,,6,2,1,24
